"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"337","RT @KirkDBorne: #DigitalMarketing is really about Behavioral #Analytics: http://t.co/zKzcZDHWSi #BigData #DataScience by @SYNTASACO's team",FALSE,0,NA,2015-03-29 02:25:52,FALSE,NA,"582005725829967872",NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","SYNTASACO",11,TRUE,FALSE,NA,NA
"338","RT @KirkDBorne: 27 free #DataMining Books: http://t.co/YxNMhN10Ao #abdsc #BigData #DataScience #MachineLearning via @DataScienceCtrl http:/…",FALSE,0,NA,2015-03-29 02:25:49,FALSE,NA,"582005710466191360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rmolinac2003",27,TRUE,FALSE,NA,NA
"339","RT @AngelaZutavern: Wow! Shape shifting sensors can report from deep in the body http://t.co/W7U0Jac9LQ #datascience #bigdata http://t.co/S…",FALSE,0,NA,2015-03-29 02:25:33,FALSE,NA,"582005645710360576",NA,"<a href=""https://github.com/Jeff88Ho"" rel=""nofollow"">Financial Information Miner</a>","Jeff88Ho",6,TRUE,FALSE,NA,NA
"340","RT @AngelaZutavern: Hi-tech &amp; #datascience offer hope to US oil industry http://t.co/fkW6M18xGd #bigdata http://t.co/gHX48aUvB8",FALSE,0,NA,2015-03-29 02:25:33,FALSE,NA,"582005644892487680",NA,"<a href=""https://github.com/Jeff88Ho"" rel=""nofollow"">Financial Information Miner</a>","Jeff88Ho",9,TRUE,FALSE,NA,NA
"341","RT @AngelaZutavern: Hi-tech &amp; #datascience offer hope to US oil industry http://t.co/fkW6M18xGd #bigdata http://t.co/gHX48aUvB8",FALSE,0,NA,2015-03-29 02:23:57,FALSE,NA,"582005243136737281",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pandeyajay7",9,TRUE,FALSE,NA,NA
"342","RT @AngelaZutavern: Wow! Shape shifting sensors can report from deep in the body http://t.co/W7U0Jac9LQ #datascience #bigdata http://t.co/S…",FALSE,0,NA,2015-03-29 02:23:44,FALSE,NA,"582005185834172416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pandeyajay7",6,TRUE,FALSE,NA,NA
"343","5 Disruptive #BigData Use Cases in #Healthcare - http://t.co/CU583q2meq via @Flutura #Analytics #DataScience #Hadoop http://t.co/VzD9GTZQXT",FALSE,10,NA,2015-03-29 02:22:46,FALSE,NA,"582004944003289088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BigDataBlender",8,FALSE,FALSE,NA,NA
"344","RT @KirkDBorne: #DigitalMarketing is really about Behavioral #Analytics: http://t.co/zKzcZDHWSi #BigData #DataScience by @SYNTASACO's team",FALSE,0,NA,2015-03-29 02:22:19,FALSE,NA,"582004829880455168",NA,"<a href=""https://apps.twitter.com/app/new"" rel=""nofollow"">appXesco</a>","aleson_es",11,TRUE,FALSE,NA,NA
"345","RT @iotattack: Fragmentation in #IoT http://t.co/7Qyt6uvndS #DataScience #connectedthings #analytics #bigdata http://t.co/LimTM0olaZ via vr…",FALSE,0,NA,2015-03-29 02:21:54,FALSE,NA,"582004726771912705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Meb_One",9,TRUE,FALSE,NA,NA
"346","RT @mdevgan: RT @Zementis: Launching ADAPA for Apama Streaming Analytics @SoftwareAG #CeBIT2015 #datascience #pmml http://t.co/unEE1iH27V",FALSE,0,NA,2015-03-29 02:21:49,FALSE,NA,"582004703497715712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Meb_One",9,TRUE,FALSE,NA,NA
"347","RT @KirkDBorne: #DigitalMarketing is really about Behavioral #Analytics: http://t.co/zKzcZDHWSi #BigData #DataScience by @SYNTASACO's team",FALSE,0,NA,2015-03-29 02:19:55,FALSE,NA,"582004227955900416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","suneelmarthi",11,TRUE,FALSE,NA,NA
